stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1151,AUSCOLSM,AUSTIN PEAY@COLEMAN,STATE HWY 14 & AUSTIN PEAY HWY,35.215684,-89.914717,,,,,,0
1152,AUSCOLSN,AUSTIN PEAY@COLEMAN,STATE HWY 14 & COLEMAN RD,35.213846,-89.916593,,,,,,0
1154,AUSCOLSF,AUSTIN PEAY@COLEMAN RD,STATE HWY 14 & OVERBROOK RD,35.21356,-89.916849,,,,,,0
1155,AUSJONSN,AUSTIN PEAY@JONES,3175 AUSTIN PEAY HWY & OVERBROOK DR,35.211909,-89.918503,,,,,,0
1156,AUSSTASN,AUSTIN PEAY@STAGE,STATE HWY 14 BUS & AUSTIN PEAY HWY,35.205703,-89.921672,,,,,,0
1157,AUSSTANF,AUSTIN PEAY@STAGE,STATE HWY 14 BUS & AUSTIN PEAY HWY,35.20572,-89.921472,,,,,,0
1158,AUSJONNN,AUSTIN PEAY@JONES,STATE HWY 14 & STATE HWY 14 BUS,35.211204,-89.918958,,,,,,0
1159,AUSOVENF,AUSTIN PEAY@OVERBROOK,STATE HWY 14 & AUSTIN PEAY HWY,35.213087,-89.917104,,,,,,0
1160,AUSCOLNF,AUSTIN PEAY@COLEMAN,3254 AUSTIN PEAY HWY & COLEMAN RD,35.214604,-89.915584,,,,,,0
1161,AUSYA1NM,AUSTIN PEAY@YALE,STATE HWY 14 & AUSTIN PEAY HWY,35.216362,-89.91383,,,,,,0
1162,AUSYA2NM,AUSTIN PEAY@YALE,STATE HWY 14 & AUSTIN PEAY HWY,35.218183,-89.912042,,,,,,0
1163,AUSYA3NM,AUSTIN PEAY@YALE RD,AUSTIN PEAY HWY & STATE HWY 14,35.219486,-89.910743,,,,,,0
1167,YALGLEWF,YALE@GLENSHAW,YALE RD & COLEMAN CV,35.220696,-89.920624,,,,,,0
1168,YALLEHWM,YALE@LEHI,YALE RD & LEHI DR,35.220558,-89.92428,,,,,,0
