from_stop_id,to_stop_id,transfer_type,min_transfer_time
2504,5383,2,485
2504,5398,2,300
2505,2482,2,300
2505,5136,2,300
2505,5137,2,300
2505,5159,2,300
2507,2508,2,300
2507,4354,2,526
2507,4355,2,530
2507,5121,2,300
2507,5159,2,300
2508,2478,2,768
2508,2507,2,300
2511,2478,2,300
2518,866,2,300
2518,916,2,300
2518,919,2,300
2530,2578,2,550
2530,2581,2,300
2530,2821,2,905
2530,3130,2,300
2530,3150,2,300
2534,2535,2,300
2534,2575,2,300
2534,4834,2,300
2534,6253,2,330
2535,2534,2,300
2535,2536,2,300
2535,2575,2,300
2536,2535,2,300
2536,2575,2,300
2537,2572,2,300
2537,2573,2,300
2537,4770,2,361
2539,2572,2,300
2539,5734,2,499
2540,2569,2,400
2541,2568,2,921
2541,2569,2,300
2541,3012,2,300
2541,3021,2,300
2541,4967,2,300
2541,4971,2,312
2544,2567,2,300
2544,4833,2,300
2545,2566,2,300
2545,3041,2,300
2545,4833,2,300
2564,5732,2,300
2566,2545,2,300
2566,3041,2,300
2566,4833,2,300
2567,2544,2,300
2567,5760,2,927
2568,2541,2,921
2568,4967,2,321
2568,5752,2,629
2569,2540,2,400
2569,2541,2,300
2569,3012,2,309
2569,3021,2,300
2569,4967,2,300
2569,4971,2,312
2572,2537,2,300
2572,2539,2,300
2572,2573,2,300
2572,4769,2,628
2572,4770,2,300
2573,2537,2,300
2573,2572,2,300
2573,4769,2,787
2573,4770,2,345
2575,2534,2,300
2575,2535,2,300
2575,2536,2,300
2578,2530,2,550
2578,3128,2,468
2578,3129,2,301
2578,3130,2,562
2578,3152,2,300
2578,4781,2,300
2578,6254,2,300
2578,6255,2,300
2581,2530,2,300
2581,2582,2,300
2581,3130,2,300
2581,3150,2,300
2581,6258,2,388
2582,2581,2,300
2582,2821,2,494
2582,3149,2,300
2582,3150,2,300
2582,6258,2,300
2583,2821,2,300
2583,3148,2,300
2583,3149,2,300
2583,4539,2,300
2583,4540,2,300
2583,5445,2,300
2585,1289,2,300
2585,2821,2,300
2585,3147,2,300
2585,4539,2,300
2585,4540,2,343
2585,4725,2,300
2585,5445,2,406
2595,4448,2,300
2597,4473,2,300
2597,4474,2,300
2605,716,2,871
2605,1970,2,623
2605,2108,2,567
2605,2110,2,404
2605,2111,2,323
2605,2112,2,300
2605,2606,2,300
2605,2611,2,338
2605,2612,2,300
2605,2613,2,301
2605,2643,2,300
2605,2767,2,900
2605,4007,2,305
2605,5219,2,325
2605,5867,2,300
2605,5868,2,300
2605,5937,2,423
2605,5938,2,300
2605,5940,2,957
2605,5950,2,377
2605,5965,2,300
2605,6314,2,300
2605,6315,2,692
2605,6394,2,300
2606,501,2,866
2606,2110,2,558
2606,2112,2,397
2606,2605,2,300
2606,2607,2,300
2606,2611,2,300
2606,2612,2,378
2606,4007,2,300
2606,5937,2,300
2606,5938,2,300
2606,5950,2,300
2606,5965,2,300
2606,6314,2,300
2606,6394,2,300
2607,590,2,300
2607,1504,2,300
2607,2606,2,300
2607,2611,2,300
2607,4007,2,300
2607,5938,2,300
2607,5950,2,300
2607,5965,2,300
2611,1781,2,786
2611,2110,2,482
2611,2112,2,324
2611,2605,2,338
2611,2606,2,300
2611,2607,2,300
2611,2612,2,305
2611,2613,2,385
2611,4007,2,300
2611,5219,2,409
2611,5938,2,300
2611,5944,2,583
2611,5950,2,300
2611,5965,2,300
2611,6314,2,353
2611,6394,2,339
2612,716,2,711
2612,1655,2,857
2612,2107,2,515
2612,2108,2,405
2612,2110,2,300
2612,2111,2,300
2612,2112,2,300
2612,2605,2,300
2612,2606,2,378
2612,2611,2,305
2612,2613,2,300
2612,2643,2,300
2612,2767,2,906
2612,5219,2,300
2612,5867,2,300
2612,5868,2,303
2612,5938,2,409
2612,5944,2,339
2612,5950,2,344
2612,6275,2,352
2612,6345,2,300
2612,6394,2,379
2613,1566,2,953
2613,1655,2,893
2613,1656,2,894
2613,1718,2,891
2613,2110,2,300
2613,2111,2,300
2613,2112,2,300
2613,2605,2,301
2613,2612,2,300
2613,2643,2,300
2613,2767,2,826
2613,5219,2,300
2613,5867,2,300
2613,5868,2,300
2613,5938,2,489
2613,5944,2,300
2613,5949,2,918
2613,5950,2,424
2613,5965,2,502
2613,6275,2,300
2613,6314,2,477
2613,6345,2,300
2613,6394,2,456
2617,5585,2,438
2618,4461,2,300
2618,4462,2,300
2618,4485,2,300
2623,1678,2,300
2623,2641,2,300
2623,3116,2,322
2623,4277,2,300
2623,4393,2,300
2623,5487,2,300
2626,2639,2,300
2626,3763,2,300
2626,3770,2,300
2627,2638,2,698
2627,3763,2,300
2627,3770,2,540
2627,5735,2,868
2628,3757,2,300
2629,2636,2,300
2629,3764,2,300
2629,3769,2,300
2636,2629,2,300
2636,3764,2,300
2636,3769,2,300
2638,2627,2,698
2638,3763,2,569
2638,3770,2,300
2638,5735,2,300
2639,1540,2,321
2639,2626,2,300
2639,2918,2,300
2639,4397,2,300
2640,1540,2,300
2640,1683,2,300
2640,2917,2,300
2640,2918,2,300
2640,3172,2,300
2640,3234,2,312
2640,4396,2,300
2640,4397,2,300
2640,4398,2,300
2641,1678,2,300
2641,2623,2,300
2641,3100,2,302
2641,3116,2,300
2641,4277,2,300
2641,4393,2,300
2641,5487,2,300
2643,1655,2,795
2643,1718,2,884
2643,1781,2,342
2643,2110,2,409
2643,2111,2,329
2643,2112,2,300
2643,2605,2,300
2643,2612,2,300
2643,2613,2,300
2643,2767,2,729
2643,5219,2,300
2643,5867,2,300
2643,5868,2,300
2643,5938,2,419
2643,5944,2,300
2643,5949,2,846
2643,5950,2,543
2643,5965,2,435
2643,6274,2,336
2643,6314,2,406
2643,6345,2,300
2643,6394,2,386
2650,730,2,300
2650,732,2,300
2650,765,2,300
2650,5479,2,300
2652,2349,2,321
2652,2678,2,300
2654,2674,2,300
2654,2675,2,300
2656,2657,2,300
2656,2673,2,300
2657,2656,2,300
2657,2673,2,300
2657,4433,2,300
2660,2669,2,300
2661,4434,2,300
2661,5750,2,300
2663,2666,2,520
2663,2667,2,326
2666,2663,2,520
2666,2667,2,329
2667,2663,2,326
2667,2666,2,329
2667,5750,2,300
2669,2660,2,300
2673,2656,2,300
2673,2657,2,300
2673,4433,2,300
2674,2654,2,300
2674,2675,2,300
2675,2654,2,300
2675,2674,2,300
2678,2349,2,300
2678,2357,2,329
2678,2652,2,300
2678,5478,2,344
2679,2680,2,521
2679,3226,2,558
2679,4429,2,584
2679,4430,2,627
2680,2344,2,300
2680,2360,2,300
2680,2679,2,521
2680,3178,2,300
2680,3226,2,300
2680,4428,2,300
2680,4429,2,300
2680,4430,2,300
2681,746,2,300
2681,750,2,300
2681,3175,2,300
2681,3177,2,300
2681,3228,2,300
2681,4424,2,300
2726,2732,2,300
2726,3804,2,300
2732,2726,2,300
2732,3804,2,312
2738,501,2,406
2738,590,2,300
2738,591,2,300
2738,593,2,391
2738,1504,2,300
2738,2607,2,364
2738,5940,2,518
2738,5950,2,370
2751,3036,2,300
2751,5705,2,300
2751,5760,2,300
2754,2753,2,662
2754,4682,2,552
2754,5580,2,508
2754,5791,2,300
2757,1706,2,351
2757,2005,2,359
2757,2006,2,300
2757,2077,2,303
2757,4143,2,300
2761,501,2,946
2761,593,2,950
2761,866,2,339
2761,919,2,662
2761,2768,2,300
2761,4134,2,300
2761,4135,2,366
2761,4586,2,300
2761,4657,2,790
2761,5176,2,752
2761,5624,2,300
2761,5866,2,911
2761,5940,2,830
2761,5992,2,393
2767,1566,2,300
2767,1655,2,300
2767,1656,2,300
2767,1718,2,300
2767,2605,2,900
2767,2612,2,906
2767,2613,2,826
2767,2643,2,729
2767,5867,2,863
2767,5944,2,650
2767,6372,2,300
2768,866,2,300
2768,916,2,378
2768,919,2,608
2768,2761,2,300
243,5564,2,300
466,467,2,300
466,627,2,300
466,628,2,300
466,4538,2,390
466,6348,2,300
467,466,2,300
467,627,2,300
467,6348,2,300
468,469,2,300
468,624,2,300
468,4536,2,300
469,468,2,300
469,624,2,300
469,4536,2,300
469,6452,2,300
471,622,2,300
472,622,2,300
472,1296,2,300
472,1417,2,300
472,5604,2,596
474,475,2,300
474,617,2,638
474,618,2,300
474,2877,2,300
474,5509,2,403
474,5538,2,300
474,5604,2,300
474,5606,2,300
474,5860,2,300
475,474,2,300
475,618,2,300
476,617,2,300
480,613,2,300
480,614,2,300
480,617,2,651
480,4509,2,300
480,5393,2,300
480,5862,2,300
483,611,2,300
483,612,2,301
483,6360,2,300
484,609,2,399
484,610,2,300
484,1056,2,402
484,1058,2,557
484,4113,2,814
484,4516,2,455
484,5877,2,491
485,484,2,349
485,486,2,300
485,609,2,300
485,978,2,300
485,979,2,314
485,1055,2,300
485,1056,2,300
486,485,2,300
486,487,2,300
486,608,2,300
486,609,2,300
486,978,2,300
486,1055,2,353
486,1056,2,310
487,486,2,300
487,606,2,300
487,607,2,300
487,608,2,300
489,490,2,300
489,603,2,427
489,604,2,300
489,605,2,300
489,5350,2,300
489,5352,2,300
489,5357,2,404
489,5405,2,300
489,5634,2,712
489,6276,2,430
490,489,2,300
490,603,2,315
490,604,2,300
490,605,2,300
490,5352,2,371
490,5357,2,300
490,5634,2,599
490,6276,2,544
494,599,2,300
494,603,2,579
494,604,2,847
494,2003,2,383
494,4096,2,300
494,5353,2,300
494,5357,2,603
494,5373,2,300
494,5634,2,300
494,5863,2,300
497,498,2,300
497,1042,2,300
497,2780,2,305
497,5178,2,321
497,5865,2,300
498,497,2,300
498,1042,2,300
498,2780,2,300
498,5178,2,300
498,5865,2,308
498,5992,2,654
498,6159,2,300
501,593,2,300
501,4657,2,300
501,5092,2,344
501,5866,2,300
501,5940,2,300
517,577,2,379
517,1249,2,394
517,3846,2,322
517,3847,2,464
517,6372,2,300
522,524,2,391
522,573,2,300
522,574,2,300
524,522,2,391
524,573,2,300
524,4039,2,300
524,4040,2,335
524,4044,2,300
524,4046,2,300
524,5674,2,332
526,571,2,300
527,5354,2,300
527,5869,2,300
529,568,2,300
529,4267,2,300
529,4268,2,300
529,5545,2,714
529,5547,2,708
529,5553,2,713
529,5870,2,300
531,5544,2,340
531,5545,2,348
531,5551,2,356
531,5552,2,331
531,5553,2,309
543,531,2,628
543,4272,2,300
543,6356,2,300
545,560,2,300
545,5363,2,300
548,558,2,300
550,551,2,300
550,556,2,300
550,3169,2,300
550,4381,2,300
550,4382,2,300
550,4384,2,300
550,5313,2,302
550,5872,2,300
551,550,2,300
551,552,2,300
551,555,2,373
551,556,2,300
551,5872,2,330
552,551,2,300
552,555,2,300
553,554,2,402
554,4345,2,300
554,5377,2,300
554,5703,2,300
554,5704,2,300
554,5758,2,300
555,551,2,373
555,552,2,300
556,550,2,300
556,551,2,300
556,3169,2,300
556,4381,2,300
556,4382,2,300
556,4384,2,300
556,5313,2,314
556,5872,2,300
558,548,2,300
559,4275,2,368
559,4276,2,362
559,5871,2,300
560,545,2,300
560,548,2,778
560,4275,2,300
560,4276,2,332
560,5363,2,300
568,529,2,300
568,5547,2,849
568,5552,2,831
568,5553,2,854
568,5869,2,300
568,5870,2,300
571,526,2,300
573,522,2,300
573,524,2,300
573,4039,2,300
574,522,2,300
576,5743,2,300
577,517,2,379
577,1249,2,356
577,3846,2,300
577,3847,2,419
577,6372,2,303
590,591,2,300
590,593,2,320
590,1504,2,300
590,2607,2,300
590,2738,2,300
591,590,2,300
591,593,2,300
591,866,2,821
591,1504,2,300
591,2738,2,300
591,5092,2,357
591,5944,2,918
593,497,2,885
593,498,2,652
593,501,2,300
593,590,2,320
593,591,2,300
593,1504,2,330
593,2738,2,391
593,2761,2,950
593,4657,2,300
593,5092,2,300
593,5866,2,300
593,5940,2,300
593,5950,2,693
599,494,2,300
599,3512,2,300
599,4096,2,337
599,4122,2,350
599,5024,2,300
599,5373,2,345
599,5528,2,300
599,5863,2,300
599,5864,2,300
603,490,2,315
603,604,2,328
603,2003,2,300
603,5357,2,300
603,5634,2,345
604,489,2,300
604,490,2,300
604,603,2,328
604,605,2,300
604,5350,2,353
604,5352,2,355
604,5357,2,328
604,6276,2,300
605,489,2,300
605,490,2,300
605,604,2,300
605,606,2,300
605,5350,2,300
605,5352,2,300
605,5405,2,300
605,6276,2,300
606,487,2,300
606,605,2,300
606,607,2,300
606,5350,2,300
606,5352,2,335
606,5405,2,300
606,6276,2,300
607,487,2,300
607,606,2,300
607,608,2,300
608,486,2,300
608,487,2,300
608,607,2,300
608,609,2,300
608,978,2,300
608,1055,2,362
608,1056,2,343
609,485,2,300
609,486,2,300
609,608,2,300
609,978,2,300
609,979,2,300
609,1055,2,300
609,1056,2,300
610,484,2,300
610,1056,2,431
610,4516,2,444
610,5877,2,499
611,483,2,300
611,4518,2,370
611,6360,2,300
612,480,2,340
612,483,2,301
612,613,2,300
612,6360,2,300
613,480,2,300
613,612,2,300
613,614,2,300
613,6360,2,300
614,480,2,300
614,612,2,321
614,613,2,300
614,4509,2,319
614,5393,2,300
614,5862,2,300
617,474,2,638
617,476,2,300
617,480,2,651
617,614,2,654
617,5606,2,794
617,5861,2,403
618,474,2,300
618,475,2,300
620,1296,2,300
620,1417,2,300
620,2878,2,300
620,5538,2,300
620,5604,2,300
620,5605,2,300
620,5606,2,300
620,6363,2,300
622,471,2,300
622,472,2,300
623,5071,2,524
623,5225,2,557
623,5226,2,574
623,5227,2,565
623,5859,2,463
624,468,2,300
624,469,2,300
624,4536,2,300
627,466,2,300
627,467,2,300
627,628,2,300
627,4540,2,759
627,6348,2,300
628,466,2,300
628,627,2,300
628,3075,2,300
628,4538,2,300
634,668,2,300
634,3262,2,300
634,3299,2,300
634,5568,2,300
635,666,2,300
635,667,2,300
635,668,2,539
635,5464,2,300
637,638,2,300
637,665,2,300
637,666,2,300
637,5392,2,300
638,637,2,300
638,665,2,300
638,5392,2,300
642,659,2,300
642,660,2,300
642,661,2,300
642,3730,2,300
642,3731,2,300
657,642,2,506
657,658,2,300
657,660,2,471
657,1109,2,300
657,3731,2,348
657,5209,2,300
657,5496,2,300
658,657,2,300
658,659,2,300
658,3731,2,300
658,5496,2,300
659,642,2,300
659,658,2,300
659,660,2,300
659,3731,2,300
660,642,2,300
660,659,2,300
660,661,2,300
660,3730,2,300
660,3731,2,300
661,642,2,300
661,660,2,300
661,3730,2,300
661,3731,2,300
661,4170,2,304
661,5627,2,300
663,664,2,300
663,2026,2,300
663,2027,2,300
663,2059,2,300
663,2060,2,300
663,2061,2,300
663,2062,2,300
663,3729,2,300
663,4170,2,300
663,4171,2,300
663,4172,2,300
663,5627,2,300
664,663,2,300
664,2026,2,300
664,2060,2,300
664,2061,2,300
664,3728,2,300
664,3729,2,300
664,3932,2,300
664,4171,2,309
664,4172,2,300
665,637,2,300
665,638,2,300
665,5392,2,300
666,635,2,300
666,637,2,300
666,667,2,300
666,5392,2,300
666,5464,2,300
667,634,2,364
667,635,2,300
667,666,2,300
667,668,2,368
667,5464,2,433
668,634,2,300
668,3262,2,300
668,3299,2,300
668,3722,2,300
668,5568,2,300
669,1337,2,300
669,1338,2,353
669,1381,2,339
669,1382,2,300
674,5851,2,495
675,827,2,300
675,828,2,300
675,5745,2,300
678,826,2,300
678,4578,2,300
684,685,2,300
684,817,2,300
684,5002,2,301
684,5006,2,305
684,5964,2,300
685,684,2,300
685,686,2,300
685,815,2,300
685,816,2,300
685,817,2,417
685,972,2,370
685,1062,2,368
686,685,2,300
686,687,2,300
686,815,2,300
686,816,2,300
686,1060,2,307
686,4202,2,300
687,686,2,300
687,814,2,300
687,815,2,300
687,4202,2,300
688,813,2,300
688,814,2,300
688,4202,2,300
688,6310,2,300
689,690,2,300
689,811,2,300
689,813,2,300
689,4129,2,300
690,689,2,300
690,691,2,300
690,811,2,300
690,4129,2,300
691,690,2,300
691,811,2,300
691,4128,2,300
691,4830,2,300
691,4831,2,300
691,5977,2,300
716,5498,2,300
722,776,2,300
722,777,2,300
722,2324,2,300
728,729,2,300
728,768,2,300
728,772,2,518
728,2329,2,316
728,2331,2,300
728,2374,2,300
729,728,2,300
729,767,2,300
729,768,2,300
730,767,2,300
730,2650,2,300
730,5479,2,300
732,765,2,300
732,2650,2,300
733,734,2,300
733,764,2,300
733,1744,2,300
733,1745,2,367
733,1756,2,300
733,2218,2,300
733,4230,2,300
733,4231,2,439
733,4235,2,300
733,6373,2,481
733,6374,2,452
733,6375,2,444
733,6377,2,373
733,6379,2,418
734,733,2,300
734,735,2,300
734,1744,2,300
734,1745,2,300
734,1756,2,300
734,1757,2,300
734,2218,2,300
734,4229,2,300
734,4230,2,300
734,4231,2,445
734,4235,2,300
734,6373,2,564
735,734,2,300
735,736,2,300
735,1744,2,302
735,1756,2,300
735,4228,2,300
735,4229,2,300
736,735,2,300
736,4228,2,300
736,4751,2,300
737,758,2,300
737,4751,2,300
737,5048,2,300
740,742,2,300
740,755,2,300
740,3105,2,314
740,3110,2,300
740,4224,2,300
740,4225,2,300
740,4226,2,300
740,4227,2,300
742,740,2,300
742,754,2,300
742,755,2,300
742,3105,2,427
742,3110,2,309
742,4224,2,300
742,4225,2,330
742,4226,2,325
743,744,2,300
743,752,2,300
743,754,2,300
744,743,2,300
744,745,2,300
744,751,2,300
744,752,2,300
745,744,2,300
745,751,2,368
745,752,2,300
746,750,2,300
746,2681,2,300
746,3175,2,309
746,3177,2,300
746,3228,2,300
746,4424,2,300
750,746,2,300
750,2681,2,300
750,3175,2,300
750,3177,2,300
750,3228,2,300
750,4424,2,300
751,744,2,300
751,745,2,368
751,752,2,300
752,743,2,300
752,744,2,300
752,745,2,300
752,751,2,300
754,742,2,300
754,743,2,300
755,740,2,300
755,742,2,300
755,3105,2,397
755,3110,2,300
755,4224,2,300
755,4225,2,300
755,4226,2,300
755,4227,2,300
758,737,2,300
758,5048,2,300
764,733,2,300
764,2218,2,300
764,4230,2,300
764,4235,2,300
764,6373,2,541
764,6374,2,511
764,6377,2,433
764,6379,2,478
765,732,2,300
765,2650,2,300
767,729,2,300
767,730,2,300
767,768,2,300
767,5479,2,300
768,728,2,300
768,729,2,300
768,767,2,300
768,2331,2,409
771,728,2,315
771,772,2,300
771,2255,2,371
771,2329,2,300
771,2331,2,376
771,2374,2,300
771,5875,2,300
771,5879,2,300
772,728,2,518
772,771,2,300
772,773,2,300
772,2255,2,300
772,2329,2,306
772,5875,2,300
772,5879,2,300
773,772,2,300
773,2255,2,300
773,2260,2,303
773,2328,2,300
776,722,2,300
776,777,2,300
776,2324,2,300
777,722,2,300
777,776,2,300
777,2324,2,300
777,5396,2,300
777,5635,2,300
781,2157,2,300
781,2322,2,326
781,4069,2,300
781,4070,2,300
781,4078,2,300
781,4630,2,300
806,807,2,300
806,2913,2,300
806,4125,2,300
807,806,2,300
807,809,2,398
807,1999,2,360
807,2913,2,300
807,4646,2,300
807,5349,2,412
809,807,2,398
809,1998,2,300
809,1999,2,300
809,2086,2,300
809,2913,2,366
809,4128,2,300
809,4646,2,300
809,4830,2,418
809,5349,2,300
809,5351,2,300
809,5977,2,300
809,5978,2,300
811,689,2,300
811,690,2,300
811,691,2,300
811,4128,2,300
811,4129,2,300
811,4830,2,300
811,4831,2,300
813,688,2,300
813,689,2,300
813,814,2,300
813,4129,2,300
813,6310,2,328
814,687,2,300
814,688,2,300
814,813,2,300
814,4202,2,300
814,6310,2,300
815,685,2,300
815,686,2,300
815,687,2,300
815,816,2,300
815,972,2,391
815,1060,2,311
815,1061,2,419
815,1062,2,385
816,685,2,300
816,686,2,300
816,815,2,300
816,972,2,350
816,1062,2,349
817,684,2,300
817,685,2,417
817,819,2,300
817,5002,2,306
817,5006,2,300
817,5964,2,300
819,817,2,300
819,820,2,300
819,5964,2,300
820,819,2,300
820,821,2,300
821,820,2,300
821,822,2,300
821,2422,2,300
821,2472,2,308
821,4204,2,300
821,5160,2,308
822,821,2,300
822,2422,2,300
822,2472,2,300
822,4204,2,300
822,5160,2,300
822,5720,2,300
826,678,2,300
826,5744,2,300
827,675,2,300
827,828,2,300
827,5745,2,300
828,675,2,300
828,827,2,300
828,5745,2,300
829,830,2,618
829,5849,2,300
830,829,2,618
830,5849,2,574
830,5851,2,406
830,5854,2,300
832,953,2,367
832,5736,2,300
832,6439,2,300
834,3254,2,300
834,3255,2,304
847,848,2,300
847,936,2,300
847,937,2,300
847,938,2,300
847,1349,2,300
847,1369,2,300
847,3337,2,300
847,6366,2,300
848,847,2,300
848,936,2,300
848,937,2,300
848,4181,2,300
848,6366,2,300
864,591,2,593
864,866,2,509
864,919,2,360
864,921,2,300
864,922,2,300
864,5209,2,410
864,5938,2,774
864,5965,2,760
864,6382,2,329
866,591,2,821
866,864,2,509
866,916,2,300
866,919,2,386
866,922,2,662
866,1180,2,586
866,2518,2,300
866,2761,2,339
866,2768,2,300
866,4134,2,304
866,4586,2,300
866,5992,2,439
870,912,2,300
870,913,2,300
870,3529,2,300
870,4183,2,300
870,4184,2,300
870,4185,2,534
872,912,2,300
872,2020,2,333
872,2021,2,300
872,2065,2,300
872,2066,2,300
872,2067,2,390
873,874,2,300
873,910,2,300
873,911,2,300
873,2021,2,418
873,2066,2,300
873,5492,2,300
874,873,2,300
874,875,2,300
874,909,2,300
874,910,2,300
874,5492,2,300
875,874,2,300
875,909,2,300
877,878,2,300
877,5536,2,320
877,5588,2,300
877,5786,2,300
877,5801,2,300
877,5802,2,300
878,877,2,300
878,3266,2,300
878,3296,2,300
878,4195,2,300
878,4196,2,300
878,5786,2,300
880,881,2,300
880,5571,2,300
881,880,2,300
881,5571,2,300
886,898,2,300
886,1331,2,300
886,1332,2,300
886,1387,2,300
886,4742,2,300
886,5636,2,300
898,886,2,300
898,1331,2,300
898,1332,2,300
898,1387,2,300
898,4742,2,300
898,5636,2,300
905,3266,2,300
905,3296,2,300
905,4195,2,300
905,4196,2,300
909,874,2,300
909,875,2,300
910,873,2,300
910,874,2,300
910,5492,2,300
911,873,2,300
911,2020,2,300
911,2021,2,353
911,2065,2,385
911,2066,2,300
911,2067,2,300
911,5492,2,300
912,870,2,300
912,872,2,300
912,913,2,300
912,2020,2,333
912,2021,2,300
912,2065,2,383
912,2066,2,355
912,4184,2,347
913,870,2,300
913,912,2,300
913,3529,2,300
913,4183,2,300
913,4184,2,300
913,4185,2,460
916,866,2,300
916,919,2,300
916,2518,2,300
916,2768,2,378
916,4586,2,331
916,5992,2,340
919,864,2,360
919,866,2,386
919,916,2,300
919,921,2,300
919,2518,2,300
919,2761,2,662
919,2768,2,608
919,4007,2,814
919,5938,2,865
919,5940,2,588
919,5965,2,851
921,864,2,300
921,866,2,564
921,919,2,300
921,922,2,300
922,864,2,300
922,866,2,662
922,919,2,342
922,921,2,300
922,2768,2,887
928,929,2,300
929,928,2,300
931,2030,2,543
931,5120,2,300
931,5535,2,330
931,5610,2,300
934,2029,2,300
934,2030,2,300
934,2056,2,300
934,2057,2,300
934,5119,2,300
934,5610,2,338
935,4181,2,300
936,847,2,300
936,848,2,300
936,937,2,300
936,4181,2,300
936,6366,2,300
937,847,2,300
937,848,2,300
937,936,2,300
937,938,2,300
937,1349,2,300
937,1369,2,300
937,3337,2,300
937,6366,2,300
938,847,2,300
938,937,2,300
938,1349,2,300
938,1368,2,302
938,1369,2,300
938,3337,2,300
938,6366,2,300
942,6242,2,300
942,6413,2,300
950,2280,2,541
950,3247,2,750
950,3249,2,300
950,3311,2,300
950,3315,2,300
950,5191,2,300
950,5748,2,300
951,950,2,350
951,2280,2,300
951,3249,2,533
951,3315,2,561
951,5728,2,300
951,5748,2,444
951,6368,2,300
953,832,2,367
953,3254,2,877
953,3255,2,751
953,3308,2,743
954,1080,2,300
954,3281,2,300
956,958,2,300
956,1077,2,300
956,1078,2,300
956,3279,2,300
958,956,2,300
958,1076,2,300
958,1077,2,300
958,3279,2,469
958,4523,2,300
960,1075,2,300
960,1076,2,300
960,4523,2,300
962,963,2,300
962,1074,2,300
962,1075,2,300
963,962,2,300
963,964,2,300
963,1072,2,300
963,1074,2,300
964,963,2,300
964,965,2,300
964,1070,2,300
964,1072,2,300
965,964,2,300
965,966,2,300
965,1070,2,300
966,965,2,300
966,967,2,300
966,1069,2,300
966,1070,2,300
967,966,2,300
967,968,2,300
967,1068,2,300
967,1069,2,300
967,2469,2,310
968,967,2,300
968,969,2,300
968,1066,2,300
968,1067,2,300
968,1068,2,300
968,2424,2,300
968,2425,2,300
968,2468,2,300
968,2469,2,300
968,4587,2,300
969,968,2,300
969,970,2,300
969,1065,2,300
969,1066,2,300
969,1067,2,300
969,2424,2,300
969,2469,2,300
970,969,2,300
970,971,2,300
970,1063,2,300
970,1064,2,300
970,1065,2,300
971,970,2,300
971,972,2,300
971,1062,2,300
971,1063,2,300
971,1064,2,300
972,685,2,370
972,815,2,391
972,816,2,350
972,971,2,300
972,1061,2,300
972,1062,2,300
972,1063,2,300
973,974,2,300
973,1060,2,300
973,1061,2,300
973,1062,2,300
974,973,2,300
974,1058,2,319
974,1059,2,300
974,1060,2,300
974,1061,2,300
974,4521,2,300
974,5877,2,380
977,1057,2,300
977,4528,2,321
977,5877,2,351
978,485,2,300
978,486,2,300
978,608,2,300
978,609,2,300
978,979,2,300
978,1055,2,300
978,1056,2,300
978,4113,2,453
979,485,2,314
979,609,2,300
979,978,2,300
979,980,2,300
979,1054,2,300
979,1055,2,300
979,4113,2,300
980,979,2,300
980,981,2,300
980,1053,2,300
980,1054,2,300
980,4113,2,300
980,4921,2,300
980,5979,2,300
981,980,2,300
981,1053,2,300
981,1054,2,319
981,4113,2,300
981,4921,2,345
981,5979,2,341
982,983,2,300
982,1051,2,300
982,3515,2,300
983,982,2,300
983,1049,2,365
983,1051,2,300
983,3515,2,300
983,4114,2,323
983,6277,2,300
983,6278,2,300
985,1049,2,300
985,4115,2,300
985,4116,2,341
993,1038,2,300
993,1781,2,300
993,2811,2,300
993,5633,2,300
993,5965,2,929
993,6274,2,300
995,1038,2,300
995,2811,2,300
995,4175,2,300
995,5534,2,363
995,5633,2,300
999,1034,2,534
1002,1003,2,300
1002,1030,2,300
1002,1032,2,300
1002,1361,2,300
1002,5554,2,300
1003,1002,2,300
1003,1030,2,454
1003,1361,2,300
1003,5194,2,386
1005,1029,2,301
1005,4288,2,300
1005,5194,2,300
1005,5779,2,333
1005,6428,2,300
1005,6442,2,300
1008,1009,2,305
1008,1025,2,300
1008,1027,2,300
1008,1356,2,300
1008,2271,2,300
1008,2273,2,300
1008,3527,2,384
1008,5788,2,300
1008,5789,2,300
1009,1008,2,305
1009,1010,2,300
1009,1021,2,855
1009,1022,2,594
1009,1024,2,300
1009,1025,2,300
1009,2238,2,609
1009,2273,2,300
1009,5788,2,300
1009,5789,2,300
1010,1009,2,300
1010,1011,2,300
1010,1022,2,449
1010,1024,2,300
1010,1025,2,300
1010,2273,2,304
1010,5789,2,300
1011,1010,2,300
1011,1022,2,300
1011,1023,2,300
1011,1024,2,300
1013,1014,2,300
1013,1021,2,300
1013,4299,2,300
1013,4300,2,300
1013,5774,2,300
1014,1013,2,300
1014,1015,2,300
1014,1018,2,300
1014,4300,2,334
1015,1014,2,300
1015,1016,2,300
1015,1018,2,300
1016,1015,2,300
1016,1018,2,300
1016,1022,2,913
1016,5728,2,313
1017,2280,2,300
1017,5043,2,300
1017,5728,2,300
1018,1014,2,300
1018,1015,2,300
1018,1016,2,300
1021,1013,2,300
1021,1022,2,343
1021,1024,2,678
1021,1025,2,875
1021,3526,2,349
1021,4299,2,300
1021,4300,2,300
1021,5774,2,300
1021,6367,2,300
1022,1009,2,594
1022,1011,2,300
1022,1016,2,913
1022,1021,2,343
1022,1023,2,300
1022,3526,2,300
1022,4299,2,419
1022,4300,2,419
1022,5774,2,300
1022,6367,2,300
1023,1011,2,300
1023,1022,2,300
1023,1024,2,300
1023,5774,2,310
1024,1009,2,300
